台湾,#genre#
67,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225922/index.m3u8
68,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225923/index.m3u8
69,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225924/index.m3u8
70,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225925/index.m3u8
71,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225926/index.m3u8
72,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225927/index.m3u8
73,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225928/index.m3u8
74,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225929/index.m3u8
75,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225930/index.m3u8
76,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225931/index.m3u8
77,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225932/index.m3u8
78,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225933/index.m3u8
79,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225934/index.m3u8
80,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225935/index.m3u8
81,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225936/index.m3u8
82,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225937/index.m3u8
83,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225938/index.m3u8
84,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225939/index.m3u8
85,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225940/index.m3u8
86,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225941/index.m3u8
87,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225942/index.m3u8
88,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225943/index.m3u8
89,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225944/index.m3u8
90,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225945/index.m3u8
91,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225946/index.m3u8
92,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225947/index.m3u8
93,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225948/index.m3u8
94,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225949/index.m3u8
95,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225950/index.m3u8
96,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225951/index.m3u8
97,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225952/index.m3u8
98,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225953/index.m3u8
99,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225954/index.m3u8
100,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225955/index.m3u8
101,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225956/index.m3u8
102,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225957/index.m3u8
103,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225958/index.m3u8
104,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225959/index.m3u8
105,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225960/index.m3u8
106,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225961/index.m3u8
107,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225962/index.m3u8
108,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225963/index.m3u8
109,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225964/index.m3u8
110,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225965/index.m3u8
111,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225966/index.m3u8
112,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225967/index.m3u8
113,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225968/index.m3u8
114,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225969/index.m3u8
115,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225970/index.m3u8
116,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225971/index.m3u8
117,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225972/index.m3u8
118,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225973/index.m3u8
119,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225974/index.m3u8
120,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225975/index.m3u8
121,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225976/index.m3u8
122,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225977/index.m3u8
123,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225978/index.m3u8
124,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225979/index.m3u8
125,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225980/index.m3u8
126,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225981/index.m3u8
127,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225982/index.m3u8
128,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225983/index.m3u8
129,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225984/index.m3u8
130,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225985/index.m3u8
131,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225986/index.m3u8
132,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225987/index.m3u8
133,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225988/index.m3u8
134,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225989/index.m3u8
135,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225990/index.m3u8
136,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225991/index.m3u8
137,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225992/index.m3u8
138,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225993/index.m3u8
139,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225994/index.m3u8
140,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225995/index.m3u8
141,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225996/index.m3u8
142,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225997/index.m3u8
143,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225998/index.m3u8

麻栗坡电视台,http://store.ovp.wsrtv.com.cn:9091/mlptv/hls/playlist.m3u8
云南马关电视台,http://store.ovp.wsrtv.com.cn:9091/mgtv/hls/playlist.m3u8
云南丘北电视台,http://store.ovp.wsrtv.com.cn:9092/qbtv/hls/playlist.m3u8
云南卫视,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000064.m3u8
云南文山市电视台,http://store.ovp.wsrtv.com.cn:9091/wsstv/hls/playlist.m3u8
云南文山州公共,http://store.ovp.wsrtv.com.cn:9090/ch2/hls/playlist.m3u8
云南西畴电视台,http://store.ovp.wsrtv.com.cn:9091/xctv/hls/playlist.m3u8
云南砚山电视台,http://store.ovp.wsrtv.com.cn:9091/ystv/hls/playlist.m3u8
枣强综合,http://hbzq.chinashadt.com:1936/live/zaoqiang5.stream_360p/palylist.m3u8
泽州新闻综合,http://live.zzbctv.com/channel1/sd/live.m3u8
湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
章丘公共频道,http://live.zhihuizq.com:1935/live/4_channel-1_output-0_live/playlist.m3u8
章丘综合频道,http://live.zhihuizq.com:1935/live/4_channel-0_output-0_live/playlist.m3u8
长安公共,http://r.gslb.lecloud.com/live/hls/2018070530000005813/desc.m3u8
长青生活,http://jsylivealone302.iqilu.com/live/changqing_tv02/index.m3u8
长青新闻,http://jsylivealone302.iqilu.com/live/changqing_tv01/index.m3u8
长沙购物,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_354.m3u8
长寿文化旅游,http://qxlmlive.cbg.cn:1935/app_2/ls_75.stream/playlist.m3u8
浙江安吉生活频道,http://zhibo.ajbtv.com/channels/tvie/shenghuoyule/m3u8:500k
浙江安吉影视频道,http://zhibo.ajbtv.com/channels/tvie/meilixiangcun/m3u8:500k
浙江奉化生活娱乐,http://stream.fhtv.net.cn/ylpd/sd/live.m3u8
浙江奉化新闻综合,http://stream.fhtv.net.cn/zhpd/sd/live.m3u8
浙江湖州文化娱乐,http://live2.hzitv.cn/tslslive/rk8Z088/hls/live_sd.m3u8
浙江湖州新闻综合,http://live2.hzitv.cn/tslslive/zyys888/hls/live_sd.m3u8
浙江经济生活,http://l.cztvcloud.com/channels/lantian/channel03/360p.m3u8
浙江经视,http://125.210.152.20:9090/live/ZJJS.m3u8
浙江科教,http://l.cztvcloud.com/channels/lantian/channel04/360p.m3u8
浙江民生休闲,http://125.210.152.20:9090/live/ZJMS.m3u8
浙江影视娱乐,http://125.210.152.20:9090/live/ZJYSYL.m3u8
浙江舟山公共生活,http://live.wifizs.cn/ggsh/sd/live.m3u8
浙江舟山群岛旅游,http://live.wifizs.cn/qdly/sd/live.m3u8
浙江舟山新闻综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
郑州地铁2频道,http://218.29.90.216:280/live/s2/index.m3u8
郑州教育频道,http://218.28.177.199:1935/live/mp4:500k/playlist.m3u8
郑州影视戏曲,http://218.29.90.216:280/live/s4/index.m3u8
中国交通湖北,http://tv.cctbn.com/zgjt/zgjthb.m3u8?auth_key=1893430861-0-0-f7357974c29e0b417e899dc47121337c
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
中山公共,rtmp://183.58.24.152/dreamStreamCore/H3QclaV/lv800
中山教育,rtmp://183.58.24.152/dreamStreamCore/O06b0Mw/lv800
中山综合,rtmp://183.58.24.152/dreamStreamCore/qTl38me/lv800
忠县综合频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
终南山影视,https://dlhls-cdn-mp.zhanqi.tv/zqlive/288547_qSJ5f.m3u8
钟祥新闻综合,rtmp://zhongxiang.live.cjyun.org/video/s10103-zxtv
重庆巴南生活服务,http://bananlive.cbg.cn/channel2/sd/live.m3u8
重庆巴南综合频道,http://bananlive.cbg.cn/channel1/sd/live.m3u8
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225631/chunklist.m3u8
重庆公共农村,http://219.153.252.50/PLTV/88888888/224/3221225626/chunklist.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225623/chunklist.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225632/chunklist.m3u8
重庆南川新闻综合,http://221.5.213.4:30000/1111.m3u8
重庆綦江综合频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
重庆汽摩,http://219.153.252.50/PLTV/88888888/224/3221225634/chunklist.m3u8
重庆汽摩频道,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000111.m3u8
重庆荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225625/chunklist.m3u8
重庆生活资讯,http://219.153.252.50/PLTV/88888888/224/3221225629/chunklist.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225627/chunklist.m3u8
重庆手持电视,http://219.153.252.50/PLTV/88888888/224/3221225624/chunklist.m3u8
重庆文体娱乐,http://219.153.252.50/PLTV/88888888/224/3221225630/chunklist.m3u8
重庆新闻,http://219.153.252.50/PLTV/88888888/224/3221225531/chunklist.m3u8
重庆移动,http://219.153.252.50/PLTV/88888888/224/3221225628/chunklist.m3u8
重庆移动公交,http://qxlmlive.cbg.cn:1935/app_2/ls_57.stream/chunklist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
重庆长寿综合频道,http://qxlmlive.cbg.cn:1935/app_2/ls_63.stream/playlist.m3u8
州地铁1频道,http://218.29.90.216:280/live/s1/index.m3u8
周口经济生活,rtmp://tv.zkxww.com:1935/live2/mp4:ch2-300k
周口科教文化,rtmp://tv.zkxww.com:1935/live3/mp4:ch3-300k
周口新闻综合,http://tv.zkxww.com:1935/live1/mp4:ch1-500k/playlist.m3u8
珠海生活,http://dslive.grtn.cn/zhzh/sd/live.m3u8
庄浪综合频道,rtmp://118.182.120.59/live/stream4
秭归新闻综合,rtmp://zigui.live.cjyun.org/video/s10111-ZGTV1
紫荆
